season,week,celebrity_name,share_q10,share_q50,share_q90,rel_ci80
18,6,Candace Cameron Bure,9.936173931742706e-05,0.00038422115833369855,0.00066908057734997,0.000569718838032543
18,6,Drew Carey,0.0,0.00018422115833369857,0.00046908057734997005,0.00046908057734997005
18,7,Meryl Davis,0.000868133736085519,0.6852862193322322,1.0,0.9991318662639145
18,7,Amy Purdy,0.00019293093500899472,0.15290802386711297,0.30562311679921694,0.30543018586420795
18,7,Candace Cameron Bure,0.00011662555697763977,0.09274340459147513,0.18537018362597263,0.185253558068995
18,7,Danica McKellar,4.227282587212361e-05,0.03411839185344885,0.06819451088102557,0.06815223805515344
18,7,Charlie White,2.5246794651798826e-05,0.02069385071920647,0.041362454643761135,0.04133720784910934
18,7,James Maslow,1.4919984703451114e-05,0.012551454928715051,0.025087989872726653,0.0250730698880232
18,7,NeNe Leakes,1.1556322729805793e-06,0.00169865470780923,0.0033961537833454795,0.003394998151072499
18,8,Amy Purdy,0.0005780483827044769,0.45656217269371535,0.9125462970047262,0.9119682486220217
18,8,Charlie White,0.0005780483827044769,0.45656217269371535,0.9125462970047262,0.9119682486220217
18,8,Danica McKellar,7.736677351502519e-05,0.06178897095662725,0.12350057513973947,0.12342320836622445
18,8,Meryl Davis,9.606886124011518e-06,0.008362227885313983,0.016714848884503954,0.016705241998379944
18,8,Candace Cameron Bure,9.606886124011518e-06,0.008362227885313983,0.016714848884503954,0.016705241998379944
18,8,James Maslow,9.606886124011518e-06,0.008362227885313983,0.016714848884503954,0.016705241998379944
18,9,Candace Cameron Bure,0.48915864138009824,0.5002000099999997,0.5112413786199012,0.02208273723980292
18,9,Meryl Davis,0.0,0.44055792610135625,1.0,1.0
18,9,Amy Purdy,0.0,0.05904204389864423,0.28079479966501675,0.28079479966501675
18,9,James Maslow,0.0,0.0002000099999998478,0.08177892118841544,0.08177892118841544
18,9,Charlie White,0.0,1.0000000022492017e-08,0.08157892118841562,0.08157892118841562
18,10,Candace Cameron Bure,0.7415136606101922,0.7502125093750314,0.7589113581398705,0.017397697529678346
18,10,Meryl Davis,0.0,0.19231178206539595,0.6672942886735417,0.6672942886735417
18,10,Amy Purdy,0.0,0.057475698559572796,0.39779313110977443,0.39779313110977443
18,10,James Maslow,0.0,1e-08,0.17473694041607069,0.17473694041607069
19,1,Alfonso Ribeiro,0.0,0.8028032811892324,1.0,1.0
19,1,Betsey Johnson,0.1251989162752114,0.12520000999999983,0.12520110372478827,2.1874495768625657e-06
19,1,Sadie Robertson,0.0,0.07199660881076758,0.18623667448509623,0.18623667448509623
19,1,Randy Couture,0.0,1.000000004938023e-08,0.005688636967875933,0.005688636967875933
19,1,Lea Thompson,0.0,1.000000003983925e-08,0.015461585213087286,0.015461585213087286
19,1,Janel Parrish,0.0,1.000000002476884e-08,0.0007707455100076879,0.0007707455100076879
19,1,Tavis Smiley,0.0,1.000000001945625e-08,0.0007707455100076826,0.0007707455100076826
19,1,Antonio Sabato Jr.,0.0,1.0000000017902791e-08,1.5106952593862248e-05,1.5106952593862248e-05
19,1,Michael Waltrip,0.0,1.0000000005813937e-08,1.510695259385016e-05,1.510695259385016e-05
19,1,Bethany Mota,0.0,1.000000000514478e-08,0.015461585213087251,0.015461585213087251
19,1,Jonathan Bennett,0.0,1.0000000001675334e-08,0.0020933702288301018,0.0020933702288301018
19,1,Lolo Jones,0.0,1.0000000000000008e-08,1.710640809753807e-06,1.710640809753807e-06
19,1,Tommy Chong,0.0,9.999999999999999e-09,0.00010518127663014917,0.00010518127663014917
19,2,Lea Thompson,0.0,0.5153150912658361,1.0,1.0
19,2,Michael Waltrip,0.36382494981029023,0.36383637363636345,0.3638477974624367,2.2847652146440467e-05
19,2,Janel Parrish,0.0,0.12024844509780024,0.3498774279326853,0.3498774279326853
19,2,Randy Couture,0.0,0.00020001000000004142,0.0007701995971426736,0.0007701995971426736
19,2,Tommy Chong,0.0,0.00020000999999997854,0.0007701995971426107,0.0007701995971426107
19,2,Betsey Johnson,0.0,0.00020000999999987142,0.0007701995971425036,0.0007701995971425036
19,2,Antonio Sabato Jr.,0.0,1.0000000168208783e-08,0.01143351287544246,0.01143351287544246
19,2,Sadie Robertson,0.0,1.000000001728784e-08,0.011433512875442309,0.011433512875442309
19,2,Tavis Smiley,0.0,1.0000000015336276e-08,0.0005701995971426475,0.0005701995971426475
19,2,Alfonso Ribeiro,0.0,1.0000000001675329e-08,0.031077776999377187,0.031077776999377187
19,2,Jonathan Bennett,0.0,9.999999999999994e-09,0.004206791967304913,0.004206791967304913
19,2,Bethany Mota,0.0,9.999999999999994e-09,0.08447642320091935,0.08447642320091935
19,3,Bethany Mota,0.0006319847062807304,0.4990894290525931,0.9975468733989055,0.9969148886926247
19,3,Janel Parrish,0.0006319847062807304,0.4990894290525931,0.9975468733989055,0.9969148886926247
19,3,Tommy Chong,5.702773513342578e-07,0.0012371190086152854,0.0024736677398792366,0.0024730974625279023
19,3,Jonathan Bennett,0.0,0.00016742585142834714,0.00033563809229257503,0.00033563809229257503
19,3,Sadie Robertson,0.0,0.00016742585142834714,0.00033563809229257503,0.00033563809229257503
19,3,Alfonso Ribeiro,0.0,0.00016742585142834714,0.00033563809229257503,0.00033563809229257503
19,3,Lea Thompson,0.0,6.159252866111327e-05,0.00012410567268356473,0.00012410567268356473
19,3,Antonio Sabato Jr.,0.0,8.33564231161095e-06,1.7659444446647537e-05,1.7659444446647537e-05
19,3,Betsey Johnson,0.0,8.33564231161095e-06,1.7659444446647537e-05,1.7659444446647537e-05
19,3,Michael Waltrip,0.0,3.0665114354004656e-06,7.127865409554058e-06,7.127865409554058e-06
19,3,Randy Couture,0.0,4.1500719365823374e-07,1.8282197668214136e-06,1.8282197668214136e-06
19,4,Alfonso Ribeiro,0.0,0.3741999099999998,1.0,1.0
19,4,Jonathan Bennett,0.31269893305142793,0.31270001000000003,0.3127010869485721,2.1538971441970034e-06
19,4,Michael Waltrip,0.2501987986528379,0.2502000099999998,0.2502012213471617,2.422694323822583e-06
19,4,Tommy Chong,0.06269474077303629,0.06270001000000014,0.06270527922696399,1.053845392770536e-05
19,4,Antonio Sabato Jr.,0.0001874028586659688,0.0002000100000000016,0.00021261714133403442,2.5214282668065623e-05
19,4,Janel Parrish,0.0,1.0000000102289292e-08,0.0127311756273495,0.0127311756273495
19,4,Sadie Robertson,0.0,1.000000007106427e-08,0.034605190077354506,0.034605190077354506
19,4,Bethany Mota,0.0,1.0000000000049027e-08,0.0006348064212902618,0.0006348064212902618
19,4,Lea Thompson,0.0,9.999999999999995e-09,0.2556932459521605,0.2556932459521605
19,4,Betsey Johnson,0.0,9.999999999999995e-09,1.2617141334032823e-05,1.2617141334032823e-05
19,5,Sadie Robertson,0.0009461002503735605,0.7467605972778937,1.0,0.9990538997496264
19,5,Lea Thompson,0.00012717717727180056,0.10106305694254582,0.20199893670781982,0.20187175953054803
19,5,Alfonso Ribeiro,0.00012717717727180056,0.10106305694254582,0.20199893670781982,0.20187175953054803
19,5,Janel Parrish,4.615455004938762e-05,0.03717902091110141,0.07431188727215343,0.07426573272210404
19,5,Bethany Mota,1.6347991224565858e-05,0.013677397436077352,0.027338446880930137,0.02732209888970557
19,5,Antonio Sabato Jr.,0.0,0.00025051027237689156,0.0005017015601637774,0.0005017015601637774
19,5,Jonathan Bennett,0.0,4.588255686773587e-06,1.0169423919693911e-05,1.0169423919693911e-05
19,5,Tommy Chong,0.0,1.6879249380019594e-06,4.372440843735727e-06,4.372440843735727e-06
19,5,Michael Waltrip,0.0,8.403683428812606e-08,1.166698810039189e-06,1.166698810039189e-06
19,6,Antonio Sabato Jr.,0.363819822873293,0.36383637363636323,0.36385292439943345,3.310152614044437e-05
19,6,Tommy Chong,0.36381982287329284,0.36383637363636306,0.3638529243994333,3.310152614044437e-05
19,6,Michael Waltrip,0.18190227825438396,0.18201819181818144,0.1821341053819789,0.0002318271275949524
19,6,Alfonso Ribeiro,0.0,0.09010901090909042,1.0,1.0
19,6,Lea Thompson,0.0,0.00020001000000048977,0.0010501208725184202,0.0010501208725184202
19,6,Janel Parrish,0.0,1.000000049346943e-08,0.002309134834369603,0.002309134834369603
19,6,Jonathan Bennett,0.0,1.000000044912556e-08,0.0008501208725183797,0.0008501208725183797
19,6,Sadie Robertson,0.0,1.0000000428417299e-08,0.01705588198757906,0.01705588198757906
19,6,Bethany Mota,0.0,1.0000000001675324e-08,0.04636096078978681,0.04636096078978681
19,7,Bethany Mota,0.0,0.8260110561417211,1.0,1.0
19,7,Michael Waltrip,0.1580277705130064,0.15809474684210514,0.1581617231712039,0.00013395265819748925
19,7,Lea Thompson,0.0,0.015894147016173754,0.0882483667431139,0.0882483667431139
19,7,Antonio Sabato Jr.,0.0,1.0000000042549757e-08,0.0002966998087675854,0.0002966998087675854
19,7,Tommy Chong,0.0,1.0000000022329387e-08,0.000488520900002323,0.000488520900002323
19,7,Janel Parrish,0.0,1.0000000001675335e-08,0.01614519451964086,0.01614519451964086
19,7,Alfonso Ribeiro,0.0,1.0000000001675335e-08,0.026618271238397613,0.026618271238397613
19,7,Sadie Robertson,0.0,1e-08,0.0013262041999085822,0.0013262041999085822
19,8,Janel Parrish,0.0010631007401826764,0.8390121541935994,1.0,0.9989368992598173
19,8,Alfonso Ribeiro,0.00014301147169892836,0.11354794752675135,0.22695288358180377,0.22680987211010484
19,8,Bethany Mota,5.1979661434581326e-05,0.04177195548230554,0.0834919313031765,0.08343995164174192
19,8,Sadie Robertson,6.171114120046006e-06,0.0056532194265449965,0.011300267738969947,0.011294096624849901
19,8,Lea Thompson,0.0,1.4012929958720954e-05,2.9006819369863435e-05,2.9006819369863435e-05
19,8,Tommy Chong,0.0,6.976627018889289e-07,2.3931722979193484e-06,2.3931722979193484e-06
19,8,Michael Waltrip,0.0,1.277813811393623e-08,1.0242717934268328e-06,1.0242717934268328e-06
19,9,Tommy Chong,0.6501800293141023,0.6502000099999996,0.6502199906858969,3.9961371794516864e-05
19,9,Janel Parrish,0.0,0.17489998,0.5930063430593666,0.5930063430593666
19,9,Alfonso Ribeiro,0.0,0.17489997999999998,0.5930063430593666,0.5930063430593666
19,9,Bethany Mota,0.0,1.0000000411070076e-08,0.09329292563306846,0.09329292563306846
19,9,Sadie Robertson,0.0,1.0000000001675335e-08,0.05658541663575215,0.05658541663575215
19,9,Lea Thompson,0.0,1e-08,0.012626696729253421,0.012626696729253421
19,10,Janel Parrish,0.0007335185688902568,0.5791459905307029,1.0,0.9992664814311097
19,10,Bethany Mota,0.0002692150823570827,0.21305590335311644,0.42584259162387583,0.4255733765415187
19,10,Alfonso Ribeiro,0.00016289423119431046,0.12922493761643677,0.25828698100167924,0.25812408677048493
19,10,Sadie Robertson,9.840737519732634e-05,0.0783788866638213,0.15665936595244528,0.15656095857724794
19,10,Tommy Chong,0.0,0.00019428183592263285,0.00038931600046477433,0.00038931600046477433
19,11,Alfonso Ribeiro,0.0006279539030141779,0.4959112553750436,0.991194556847073,0.9905666029440588
19,11,Sadie Robertson,0.0003218732655417833,0.25457538238318156,0.5088288915008213,0.5085070182352796
19,11,Janel Parrish,0.0002303337409456374,0.18239907203536912,0.3645678103297926,0.36433747658884696
19,11,Bethany Mota,8.412075124120122e-05,0.06711429020640569,0.13414445966157018,0.13406033891032898
20,1,Rumer Willis,0.0008269698863180297,0.652829695125572,1.0,0.999173030113682
20,1,Riker Lynch,0.00030359390078918413,0.2401626234229185,0.48002165294504784,0.4797180590442587
20,1,Nastia Liukin,0.00011105463571026153,0.0883508916950908,0.17659072875447135,0.1764796741187611
20,1,Robert Herjavec,1.4166042495839665e-05,0.011956992951762403,0.023899819861028966,0.023885653818533126
20,1,Michael Sam,1.0535972907695697e-06,0.0016182030277849468,0.0032353524582791242,0.0032342988609883544
20,1,Noah Galloway,1.0535972907695697e-06,0.0016182030277849468,0.0032353524582791242,0.0032342988609883544
20,1,Chris Soules,1.0535972907695697e-06,0.0016182030277849468,0.0032353524582791242,0.0032342988609883544
20,1,Patti LaBelle,0.0,0.0005953036255634622,0.0011908509731994995,0.0011908509731994995
20,1,Willow Shields,0.0,0.0005953036255634622,0.0011908509731994995,0.0011908509731994995
20,1,Suzanne Somers,0.0,0.0005953036255634622,0.0011908509731994995,0.0011908509731994995
20,1,Redfoo,0.0,2.9638422305565368e-05,6.023798661743848e-05,6.023798661743848e-05
20,1,Charlotte McKinney,0.0,2.9638422305565368e-05,6.023798661743848e-05,6.023798661743848e-05
20,2,Nastia Liukin,0.0008635638477810792,0.6816829924423302,1.0,0.9991364361522189
20,2,Riker Lynch,0.00011600708984960129,0.09225576085976447,0.18439551462967935,0.18427950753982975
20,2,Willow Shields,0.00011600708984960129,0.09225576085976447,0.18439551462967935,0.18427950753982975
20,2,Rumer Willis,0.00011600708984960129,0.09225576085976447,0.18439551462967935,0.18427950753982975
20,2,Redfoo,4.204530453067595e-05,0.033938997749936375,0.06783595019534208,0.06779390489081141
20,2,Patti LaBelle,1.1443046523985922e-06,0.0016897232013128626,0.0033783020979733266,0.003377157793320928
20,2,Robert Herjavec,1.1443046523985922e-06,0.0016897232013128626,0.0033783020979733266,0.003377157793320928
20,2,Michael Sam,1.1443046523985922e-06,0.0016897232013128626,0.0033783020979733266,0.003377157793320928
20,2,Suzanne Somers,1.1443046523985922e-06,0.0016897232013128626,0.0033783020979733266,0.003377157793320928
20,2,Noah Galloway,0.0,0.0006216144270333965,0.001243439206765862,0.001243439206765862
20,2,Charlotte McKinney,0.0,0.0002286791680411522,0.00045806703937081004,0.00045806703937081004
20,2,Chris Soules,0.0,1.5408281140562424e-06,4.078433755302219e-06,4.078433755302219e-06
20,3,Riker Lynch,0.000477957943461782,0.3950898108858105,0.7897016638281593,0.7892237058846976
20,3,Nastia Liukin,0.000477957943461782,0.3950898108858105,0.7897016638281593,0.7892237058846976
20,3,Rumer Willis,0.00016119521672922077,0.14533141447564296,0.29050163373455673,0.29034043851782754
20,3,Willow Shields,4.4664721834890286e-05,0.05345043517639496,0.10685620563095502,0.10681154090912012
20,3,Noah Galloway,0.0,0.007214573499981662,0.014443122139001816,0.014443122139001816
20,3,Robert Herjavec,0.0,0.0026400889019037106,0.005299954654562159,0.005299954654562159
